ID,Fwy,Dir,Name,City,County,Type,Lanes,Length,MS ID,Abs PM,CA PM,Latitude,Longitude,Exact
717107,210,W,SANTA ANITA NB,Arcadia,Los Angeles,On Ramp,1,,4300,32.199,R31.91,34.147942,-118.0310433,True
717615,210,W,ARROYO 1,Pasadena,Los Angeles,Mainline,4,0.805,4317,22.3,R22.32,34.1826503,-118.1718348,True
717622,210,W,LINCOLN 1,Pasadena,Los Angeles,Mainline,4,0.745,4315,23.0,R23.02,34.1761144,-118.1617882,True
717623,210,W,MOUNTAIN 1,Pasadena,Los Angeles,Off Ramp,2,,4314,23.9,R23.92,34.161575,-118.1580287,True
717624,210,W,MOUNTAIN 1,Pasadena,Los Angeles,Mainline,5,0.326,4314,23.9,R23.92,34.1644979,-118.1581092,True
717627,210,W,WALNUT,Pasadena,Los Angeles,Mainline,3,0.455,4312,24.9,R24.92,34.1500737,-118.1555535,True
717630,210,W,FAIR OAKS 1,Pasadena,Los Angeles,Mainline,4,0.39,4311,25.4,R25.42,34.151212,-118.1527595,True
717632,210,W,FAIR OAKS 1,Pasadena,Los Angeles,HOV,1,2.64,4311,25.4,R25.42,34.1511266,-118.1527058,True
717634,210,W,LAKE 1,Pasadena,Los Angeles,Mainline,5,0.56,4309,26.12,R26.14,34.1519762,-118.1354559,True
717636,210,W,HILL,Pasadena,Los Angeles,Off Ramp,1,,4308,26.8,R26.82,34.1527807,-118.120167,True
717637,210,W,HILL,Pasadena,Los Angeles,Mainline,5,0.955,4308,26.8,R26.82,34.1524034,-118.1226641,True
717642,210,W,ALTADENA,Pasadena,Los Angeles,Mainline,5,0.735,4307,28.03,R28.05,34.1526848,-118.1006946,True
717643,210,W,ALTADENA,Pasadena,Los Angeles,HOV,1,0.735,4307,28.03,R28.05,34.1526238,-118.1006852,True
717644,210,W,SAN GABRIEL,Pasadena,Los Angeles,Mainline,5,0.57,4306,28.27,R28.29,34.1527185,-118.0966866,True
717645,210,W,SAN GABRIEL,Pasadena,Los Angeles,HOV,1,0.57,4306,28.27,R28.29,34.1526397,-118.0966785,True
717648,210,W,SIERRA MADRE V1,Pasadena,Los Angeles,Off Ramp,3,,4305,29.17,R29.19,34.1481909,-118.0811912,True
717649,210,W,SIERRA MADRE V1,Pasadena,Los Angeles,Mainline,5,0.805,4305,29.17,R29.19,34.1480843,-118.0837849,True
717652,210,W,ROSEMEAD 1,,Los Angeles,Off Ramp,1,,4304,29.879,R29.59,34.1488589,-118.0740445,True
717653,210,W,ROSEMEAD 1,,Los Angeles,Mainline,5,0.414,4304,29.879,R29.59,34.1483716,-118.0748465,True
717656,210,W,ROSEMEAD 2,,Los Angeles,Off Ramp,2,,4569,29.999,R29.71,34.149358,-118.0700401,True
717657,210,W,ROSEMEAD 2,,Los Angeles,Mainline,4,0.13,4569,29.999,R29.71,34.1487587,-118.071459,True
717661,210,W,MICHILLINDA,Arcadia,Los Angeles,Mainline,4,0.345,4516,30.139,R29.85,34.1488998,-118.0671769,True
717662,210,W,BALDWIN SB,Arcadia,Los Angeles,Off Ramp,2,,4303,30.779,R30.49,34.1493982,-118.0529574,True
717663,210,W,BALDWIN 1,Arcadia,Los Angeles,Mainline,4,0.155,4303,30.779,R30.49,34.1489631,-118.0550898,True
717664,210,W,BALDWIN 2,Arcadia,Los Angeles,Mainline,4,0.62,4302,30.999,R30.71,34.1490186,-118.0493629,True
717665,210,W,BALDWIN 2,Arcadia,Los Angeles,HOV,1,0.62,4302,30.999,R30.71,34.1489398,-118.0493575,True
717668,210,W,SANTA ANITA SB,Arcadia,Los Angeles,Off Ramp,2,,4301,32.019,R31.73,34.1484509,-118.0309205,True
717669,210,W,SANTA ANITA 1,Arcadia,Los Angeles,Mainline,4,0.6,4301,32.019,R31.73,34.148321,-118.0341632,True
717670,210,W,SANTA ANITA 1,Arcadia,Los Angeles,HOV,1,0.6,4301,32.019,R31.73,34.14825,-118.034174,True
717673,210,W,MOUNT OLIVE DR / 605,Duarte,Los Angeles,Mainline,4,0.3,4294,36.589,R36.3,34.1351092,-117.9600213,True
717674,210,W,IRWINDALE 1,Irwindale,Los Angeles,Mainline,4,0.21,4293,38.069,R37.78,34.1294457,-117.9356065,True
717675,210,W,IRWINDALE 2,Irwindale,Los Angeles,Mainline,4,0.359,4292,38.208,R37.919,34.1301648,-117.9326162,True
717676,210,W,VERNON,Irwindale,Los Angeles,Mainline,4,0.51,4291,39.159,R38.87,34.1275448,-117.9175745,True
717677,210,W,VERNON,Irwindale,Los Angeles,HOV,1,0.51,4291,39.159,R38.87,34.1274871,-117.9176322,True
717678,210,W,AZUSA 1,Azusa,Los Angeles,Mainline,5,0.375,4290,39.809,R39.52,34.1211485,-117.9098157,True
717681,210,W,AZUSA NB,Azusa,Los Angeles,Off Ramp,2,,4289,39.909,R39.62,34.1210661,-117.9053002,True
717682,210,W,AZUSA 2,Azusa,Los Angeles,Mainline,4,0.19,4289,39.909,R39.62,34.120713,-117.9066735,True
717685,210,W,CITRUS,Azusa,Los Angeles,Mainline,4,0.6,4288,40.549,R40.26,34.1210892,-117.8948878,True
717686,210,W,GRAND 1,Azusa,Los Angeles,Mainline,4,0.29,4287,41.789,R41.5,34.120839,-117.874498,False
717687,210,W,GRAND 1,Azusa,Los Angeles,HOV,1,0.29,4287,41.789,R41.5,34.120839,-117.874498,False
717688,210,W,GRAND 2,Glendora,Los Angeles,Mainline,4,0.4,4286,41.969,R41.68,34.120655,-117.871352,False
717689,210,W,GRAND 2,Glendora,Los Angeles,HOV,1,0.4,4286,41.969,R41.68,34.120655,-117.871352,False
717693,210,W,SUNFLOWER AV,Glendora,Los Angeles,Off Ramp,2,,4285,43.389,R43.1,34.117701,-117.847619,False
717694,210,W,SUNFLOWER AV,Glendora,Los Angeles,Mainline,4,0.65,4285,43.389,R43.1,34.117701,-117.847619,False
717695,210,W,SUNFLOWER AV,Glendora,Los Angeles,HOV,1,0.65,4285,43.389,R43.1,34.117701,-117.847619,False
718047,210,W,LONE HILL AV,Glendora,Los Angeles,Mainline,4,0.4,4283,44.389,R44.1,34.121259,-117.830969,False
718206,210,W,HUNTINGTON 1,Monrovia,Los Angeles,On Ramp,1,,4299,33.049,R32.76,34.142027,-118.0183773,True
718208,210,W,MYRTLE AV,Monrovia,Los Angeles,On Ramp,1,,4298,34.049,R33.76,34.1357366,-118.0033978,True
718210,210,W,MOUNTAIN AV,Monrovia,Los Angeles,Mainline,4,0.68,4297,34.899,R34.61,34.135573,-117.9892128,True
718211,210,W,BUENA VISTA,Duarte,Los Angeles,On Ramp,1,,4296,35.409,R35.12,34.1357256,-117.9801104,True
761318,210,W,LAKE 1,Pasadena,Los Angeles,HOV,1,0.56,4309,26.12,R26.14,34.151904,-118.1354438,True
761322,210,W,HILL,Pasadena,Los Angeles,HOV,1,0.955,4308,26.8,R26.82,34.1523379,-118.1226507,True
761325,210,W,SIERRA MADRE V1,Pasadena,Los Angeles,HOV,1,0.805,4305,29.17,R29.19,34.1479578,-118.0837997,True
761327,210,W,MICHILLINDA,Arcadia,Los Angeles,HOV,1,0.345,4516,30.139,R29.85,34.1488188,-118.0671621,True
761329,210,W,BALDWIN 1,Arcadia,Los Angeles,HOV,1,0.155,4303,30.779,R30.49,34.1489065,-118.055079,True
761337,210,W,HUNTINGTON 1,Monrovia,Los Angeles,Off Ramp,1,,4299,33.049,R32.76,34.141613,-118.0169035,True
761339,210,W,HUNTINGTON 1,Monrovia,Los Angeles,HOV,1,0.63,4299,33.049,R32.76,34.1418106,-118.0184846,True
761342,210,W,HUNTINGTON 1,Monrovia,Los Angeles,Mainline,4,0.63,4299,33.049,R32.76,34.1418661,-118.0184484,True
761353,210,W,MYRTLE AV,Monrovia,Los Angeles,HOV,1,0.925,4298,34.049,R33.76,34.1355191,-118.0033253,True
761356,210,W,MYRTLE AV,Monrovia,Los Angeles,Mainline,4,0.925,4298,34.049,R33.76,34.1355735,-118.0033361,True
761363,210,W,MOUNTAIN AV,Monrovia,Los Angeles,HOV,1,0.68,4297,34.899,R34.61,34.135492,-117.9891981,True
761366,210,W,MOUNTAIN / CENTRAL,Monrovia,Los Angeles,On Ramp,1,,4297,34.899,R34.61,34.135674,-117.9900738,True
761371,210,W,BUENA VISTA,Duarte,Los Angeles,HOV,1,0.595,4296,35.409,R35.12,34.1353925,-117.9793982,True
761374,210,W,BUENA VISTA,Duarte,Los Angeles,Mainline,4,0.595,4296,35.409,R35.12,34.1354469,-117.9794036,True
761377,210,W,BUENA VISTA,Duarte,Los Angeles,Off Ramp,1,,4296,35.409,R35.12,34.1356434,-117.9794626,True
761380,210,W,MOUNT OLIVE DR / 605,Duarte,Los Angeles,HOV,1,0.55,4294,36.589,R36.3,34.1349894,-117.9600428,True
761382,210,W,IRWINDALE 1,Irwindale,Los Angeles,HOV,1,0.21,4293,38.069,R37.78,34.1293846,-117.9355703,True
761384,210,W,IRWINDALE 2,Irwindale,Los Angeles,HOV,1,0.359,4292,38.208,R37.919,34.1301093,-117.9325894,True
761386,210,W,AZUSA 1,Azusa,Los Angeles,HOV,1,0.375,4290,39.809,R39.52,34.1210819,-117.9098505,True
761388,210,W,AZUSA 2,Azusa,Los Angeles,HOV,1,0.19,4289,39.909,R39.62,34.1206364,-117.9066547,True
761390,210,W,CITRUS,Azusa,Los Angeles,HOV,1,0.6,4288,40.549,R40.26,34.1210137,-117.8949133,True
761396,210,W,LONE HILL AV,Glendora,Los Angeles,HOV,1,0.4,4283,44.389,R44.1,34.121259,-117.830969,False
761397,210,W,LONE HILL AV,Glendora,Los Angeles,Off Ramp,2,,4451,44.389,R44.1,34.121259,-117.830969,False
761400,210,W,LONE HILL AV,Glendora,Los Angeles,On Ramp,1,,4283,44.389,R44.1,34.121259,-117.830969,False
761428,210,W,ROSEMEAD 2,,Los Angeles,HOV,1,0.13,4569,29.999,R29.71,34.1486843,-118.0714201,True
761431,210,W,ROSEMEAD 1,,Los Angeles,HOV,1,0.414,4304,29.879,R29.59,34.1482762,-118.0748089,True
763911,210,W,LINCOLN 2,Pasadena,Los Angeles,Off Ramp,3,,2571,23.51,R23.53,34.174783,-118.1591916,True
764135,210,W,MARENGO,Pasadena,Los Angeles,HOV,1,0.36,2548,25.68,R25.7,34.1519679,-118.1429214,True
764137,210,W,MARENGO,Pasadena,Los Angeles,Mainline,6,0.36,2548,25.68,R25.7,34.1520045,-118.1429375,True
764144,210,W,SANTA ANITA 2,Arcadia,Los Angeles,HOV,1,0.385,4300,32.199,R31.91,34.1477234,-118.031101,True
764146,210,W,SANTA ANITA 2,Arcadia,Los Angeles,Mainline,4,0.385,4300,32.199,R31.91,34.14779,-118.0310849,True
764346,210,W,ALLEN,Pasadena,Los Angeles,Off Ramp,2,,2551,27.64,R27.66,34.1528597,-118.1094308,True
764349,210,W,MARENGO,Pasadena,Los Angeles,Off Ramp,1,,2548,25.68,R25.7,34.1522986,-118.1431735,True
767649,210,W,NB 57 TO WB 210,Glendora,Los Angeles,Fwy-Fwy,2,,4283,44.389,R44.1,34.121259,-117.830969,False
767704,210,W,GRAND,Glendora,Los Angeles,Off Ramp,2,,4286,41.915,R41.626,34.120718,-117.872305,False
767780,210,W,CITRUS 2,Azusa,Los Angeles,Off Ramp,2,,4269,41.031,R40.742,34.1211985,-117.8869321,True
767885,210,W,FOOTHILL BL,La Verne,Los Angeles,Off Ramp,1,,4586,47.289,R47,34.119889,-117.780414,False
767897,210,W,BIXBY DR,La Verne,Los Angeles,HOV,1,0.625,2714,47.789,R47.5,34.119589,-117.771693,False
767898,210,W,BIXBY DR,La Verne,Los Angeles,Mainline,3,0.625,2714,47.789,R47.5,34.119589,-117.771693,False
767909,210,W,FRUIT ST,La Verne,Los Angeles,HOV,1,0.65,4553,48.189,R47.9,34.119673,-117.76472,False
767910,210,W,FRUIT ST,La Verne,Los Angeles,Mainline,3,0.65,4553,48.189,R47.9,34.119673,-117.76472,False
767911,210,W,FRUIT ST,La Verne,Los Angeles,On Ramp,1,,4553,48.189,R47.9,34.119673,-117.76472,False
767927,210,W,FRUIT ST,La Verne,Los Angeles,Off Ramp,1,,4563,48.489,R48.2,34.119455,-117.759506,False
767939,210,W,LIVE OAK CANYON,La Verne,Los Angeles,HOV,1,0.85,2715,49.089,R48.8,34.119659,-117.748981,False
767940,210,W,LIVE OAK CANYON,La Verne,Los Angeles,Mainline,4,0.85,2715,49.089,R48.8,34.119659,-117.748981,False
767954,210,W,TOWNE AV,Claremont,Los Angeles,HOV,1,0.6,4706,49.889,R49.6,34.120595,-117.735211,False
767955,210,W,TOWNE AV,Claremont,Los Angeles,Mainline,3,0.6,4706,49.889,R49.6,34.120595,-117.735211,False
767956,210,W,TOWNE AV,Claremont,Los Angeles,On Ramp,1,,4706,49.889,R49.6,34.120595,-117.735211,False
767972,210,W,TOWNE AV,Claremont,Los Angeles,Off Ramp,1,,4707,49.969,R49.68,34.120574,-117.733818,False
767985,210,W,MOUNTAIN AV,Claremont,Los Angeles,HOV,1,0.43,2708,50.289,R50,34.120489,-117.728247,False
767986,210,W,MOUNTAIN AV,Claremont,Los Angeles,Mainline,3,0.43,2708,50.289,R50,34.120489,-117.728247,False
767999,210,W,INDIAN HILL BL,Claremont,Los Angeles,HOV,1,0.5,2709,50.749,R50.46,34.120381,-117.720237,False
768000,210,W,INDIAN HILL BL,Claremont,Los Angeles,Mainline,3,0.5,2709,50.749,R50.46,34.120381,-117.720237,False
768013,210,W,MILLS AV,Claremont,Los Angeles,HOV,1,0.52,2710,51.289,R51,34.120213,-117.710836,False
768014,210,W,MILLS AV,Claremont,Los Angeles,Mainline,3,0.52,2710,51.289,R51,34.120213,-117.710836,False
768027,210,W,E/O MILLS AV,Claremont,Los Angeles,HOV,1,0.47,2711,51.789,R51.5,34.120029,-117.702145,False
768028,210,W,E/O MILLS AV,Claremont,Los Angeles,Mainline,3,0.47,2711,51.789,R51.5,34.120029,-117.702145,False
768054,210,W,BASELINE RD,Claremont,Los Angeles,HOV,1,0.491,4713,52.229,R51.94,34.122146,-117.695126,False
768055,210,W,BASELINE RD,Claremont,Los Angeles,Mainline,3,0.491,4713,52.229,R51.94,34.122146,-117.695126,False
768056,210,W,BASELINE RD,Claremont,Los Angeles,Off Ramp,1,,4713,52.229,R51.94,34.122146,-117.695126,False
768057,210,W,BASELINE RD,Claremont,Los Angeles,On Ramp,1,,4713,52.229,R51.94,34.122146,-117.695126,False
768726,210,W,VERNON,Irwindale,Los Angeles,Off Ramp,1,,4265,39.339,R39.05,34.1248937,-117.9142205,True
768886,210,W,IRWINDALE 2,Irwindale,Los Angeles,Off Ramp,1,,4292,38.209,R37.92,34.1309037,-117.9301302,True
768920,210,W,LAKE 2 - OFF,Pasadena,Los Angeles,Off Ramp,2,,2549,26.47,R26.49,34.1522144,-118.1296365,True
768927,210,W,SAN GABRIEL OFF,Pasadena,Los Angeles,Off Ramp,1,,2218,28.58,R28.6,34.1527638,-118.0928951,True
769136,210,W,FOOTHILL BLVD SB,,Los Angeles,Mainline,3,0.67,4797,46.749,R46.46,34.120043,-117.789799,False
769137,210,W,FOOTHILL BLVD SB,,Los Angeles,HOV,1,0.67,4797,46.749,R46.46,34.120043,-117.789799,False
769138,210,W,FOOTHILL BLVD SB,,Los Angeles,On Ramp,1,,4797,46.749,R46.46,34.120043,-117.789799,False
769150,210,W,FOOTHILL BLVD NB,La Verne,Los Angeles,Mainline,3,0.52,4796,46.939,R46.65,34.120189,-117.786499,False
769151,210,W,FOOTHILL BLVD NB,La Verne,Los Angeles,HOV,1,0.52,4796,46.939,R46.65,34.120189,-117.786499,False
769152,210,W,FOOTHILL BLVD NB,La Verne,Los Angeles,On Ramp,1,,4796,46.939,R46.65,34.120189,-117.786499,False
769300,210,W,WB 210 TO ORANGE GRV,Pasadena,Los Angeles,Off Ramp,1,,2400,24.98,R25,34.1483121,-118.1586324,True
769702,210,W,HIGHLAND,Duarte,Los Angeles,Mainline,4,0.44,2412,36.089,R35.8,34.1356307,-117.964045,True
769704,210,W,HIGHLAND,Duarte,Los Angeles,HOV,1,0.44,2412,36.089,R35.8,34.1355752,-117.9640463,True
769706,210,W,NB 605 TO WB 210,Duarte,Los Angeles,Fwy-Fwy,2,,2412,36.089,R35.8,34.1357928,-117.9640544,True
769722,210,W,NB 605 TO WB 210 CON,Duarte,Los Angeles,Mainline,4,0.25,2415,36.289,R36,34.1356164,-117.963299,True
769723,210,W,NB 605 TO WB 210 CON,Duarte,Los Angeles,HOV,1,0.25,2415,36.289,R36,34.1355243,-117.963303,True
769724,210,W,NB 605 TO WB 210 CON,Duarte,Los Angeles,On Ramp,2,,2415,36.289,R36,34.1357762,-117.963083,True
769744,210,W,NB 57 TO WB 210 CONN,Glendora,Los Angeles,Mainline,4,0.5,2430,44.189,R43.9,34.121013,-117.834452,False
769745,210,W,NB 57 TO WB 210 CONN,Glendora,Los Angeles,HOV,1,0.5,2430,44.189,R43.9,34.121013,-117.834452,False
769746,210,W,NB 57 TO WB 210 CONN,Glendora,Los Angeles,On Ramp,2,,2430,44.189,R43.9,34.121013,-117.834452,False
769807,210,W,FOOTHILL,La Cañada Flintridge,Los Angeles,Mainline,4,0.495,4241,20.98,R21,34.197068,-118.184827,False
769808,210,W,FOOTHILL,La Cañada Flintridge,Los Angeles,Off Ramp,1,,4241,20.98,R21,34.197068,-118.184827,False
769867,210,W,LA CRESCENTA,,Los Angeles,Mainline,4,0.65,4236,17.38,R17.4,34.218652,-118.239558,False
769869,210,W,LA CRESCENTA,,Los Angeles,Off Ramp,1,,4236,17.38,R17.4,34.218652,-118.239558,False
769911,210,W,PENNSYLVANIA,Glendale,Los Angeles,Mainline,5,1.05,4324,16.58,R16.6,34.224897,-118.251344,False
769912,210,W,PENNSYLVANIA,Glendale,Los Angeles,On Ramp,1,,4324,16.58,R16.6,34.224897,-118.251344,False
769913,210,W,PENNSYLVANIA,Glendale,Los Angeles,Off Ramp,1,,4324,16.58,R16.6,34.224897,-118.251344,False
769926,210,W,OCEAN VIEW,,Los Angeles,Mainline,6,0.47,4323,17.88,R17.9,34.214462,-118.232443,False
769927,210,W,OCEAN VIEW,,Los Angeles,On Ramp,1,,4323,17.88,R17.9,34.214462,-118.232443,False
769928,210,W,OCEAN VIEW,,Los Angeles,Off Ramp,1,,4323,17.88,R17.9,34.214462,-118.232443,False
769941,210,W,ANGELES CREST HWY SB,La Cañada Flintridge,Los Angeles,Mainline,4,0.35,4321,19.58,R19.6,34.207101,-118.204943,False
769942,210,W,ANGELES CREST HWY SB,La Cañada Flintridge,Los Angeles,On Ramp,2,,4321,19.58,R19.6,34.207101,-118.204943,False
769953,210,W,ANGELES CREST HWY NB,La Cañada Flintridge,Los Angeles,Mainline,4,0.41,4320,19.78,R19.8,34.206998,-118.201441,False
769954,210,W,ANGELES CREST HWY NB,La Cañada Flintridge,Los Angeles,On Ramp,1,,4320,19.78,R19.8,34.206998,-118.201441,False
769955,210,W,ANGELES CREST HWY NB,La Cañada Flintridge,Los Angeles,Off Ramp,1,,4320,19.78,R19.8,34.206998,-118.201441,False
769965,210,W,HONOLULU,Los Angeles,Los Angeles,Mainline,4,1.2,4234,15.28,R15.3,34.232554,-118.271772,False
769966,210,W,HONOLULU,Los Angeles,Los Angeles,On Ramp,1,,4234,15.28,R15.3,34.232554,-118.271772,False
769983,210,W,GOULD,La Cañada Flintridge,Los Angeles,Mainline,4,0.6,4319,20.4,R20.42,34.203186,-118.191671,False
769985,210,W,GOULD,La Cañada Flintridge,Los Angeles,On Ramp,1,,4319,20.4,R20.42,34.203186,-118.191671,False
769998,210,W,BERKSHIRE,La Cañada Flintridge,Los Angeles,Off Ramp,1,,4318,21.39,R21.41,34.19198,-118.181214,False
769999,210,W,BERKSHIRE,La Cañada Flintridge,Los Angeles,On Ramp,1,,4318,21.39,R21.41,34.19198,-118.181214,False
770000,210,W,BERKSHIRE,La Cañada Flintridge,Los Angeles,Mainline,4,0.66,4318,21.39,R21.41,34.19198,-118.181214,False
770129,210,W,LA TUNA CANYON NB,Los Angeles,Los Angeles,Mainline,4,0.65,4662,14.18,R14.2,34.234984,-118.290562,False
770130,210,W,LA TUNA CANYON NB,Los Angeles,Los Angeles,On Ramp,1,,4662,14.18,R14.2,34.234984,-118.290562,False
770131,210,W,LA TUNA CANYON NB,Los Angeles,Los Angeles,Off Ramp,1,,4662,14.18,R14.2,34.234984,-118.290562,False
770141,210,W,LA TUNA CANYON SB,Los Angeles,Los Angeles,Mainline,4,1.54,4661,13.98,R14,34.234987,-118.294031,False
770142,210,W,LA TUNA CANYON SB,Los Angeles,Los Angeles,On Ramp,1,,4661,13.98,R14,34.234987,-118.294031,False
770157,210,W,EB 134 TO WB 210 CON,Pasadena,Los Angeles,Mainline,3,0.229,4335,24.49,R24.51,34.1530745,-118.1565629,True
770165,210,W,EB 134 TO WB 210 CON,Pasadena,Los Angeles,On Ramp,1,,4335,24.49,R24.51,34.1535406,-118.1563939,True
770187,210,W,SUNLAND NB,Los Angeles,Los Angeles,Mainline,4,1.54,4659,11.1,R11.1,34.259795,-118.329713,False
770188,210,W,SUNLAND NB,Los Angeles,Los Angeles,On Ramp,1,,4659,11.1,R11.1,34.259795,-118.329713,False
770189,210,W,SUNLAND NB,Los Angeles,Los Angeles,Off Ramp,1,,4659,11.1,R11.1,34.259795,-118.329713,False
770200,210,W,SUNLAND SB,Los Angeles,Los Angeles,Mainline,4,0.9,4657,10.9,R10.9,34.262037,-118.331922,False
770201,210,W,SUNLAND SB,Los Angeles,Los Angeles,On Ramp,1,,4657,10.9,R10.9,34.262037,-118.331922,False
770215,210,W,POLK,Los Angeles,Los Angeles,Mainline,3,0.375,4328,3.1,R3.1,34.31834,-118.442088,False
770216,210,W,POLK,Los Angeles,Los Angeles,On Ramp,1,,4328,3.1,R3.1,34.31834,-118.442088,False
770218,210,W,POLK,Los Angeles,Los Angeles,Off Ramp,1,,4328,3.1,R3.1,34.31834,-118.442088,False
770229,210,W,HUBBARD,Los Angeles,Los Angeles,Mainline,3,0.8,4327,3.5,R3.5,34.314344,-118.436994,False
770230,210,W,HUBBARD,Los Angeles,Los Angeles,On Ramp,1,,4327,3.5,R3.5,34.314344,-118.436994,False
770231,210,W,HUBBARD,Los Angeles,Los Angeles,Off Ramp,1,,4327,3.5,R3.5,34.314344,-118.436994,False
770243,210,W,MACLAY,Los Angeles,Los Angeles,Mainline,3,1.005,4326,4.7,R4.7,34.302019,-118.422166,False
770244,210,W,MACLAY,Los Angeles,Los Angeles,On Ramp,1,,4326,4.7,R4.7,34.302019,-118.422166,False
770246,210,W,MACLAY,Los Angeles,Los Angeles,Off Ramp,1,,4326,4.7,R4.7,34.302019,-118.422166,False
770259,210,W,PAXTON,Los Angeles,Los Angeles,Mainline,3,0.495,4666,5.92,R5.92,34.288741,-118.408086,False
770260,210,W,PAXTON,Los Angeles,Los Angeles,On Ramp,1,,4666,5.92,R5.92,34.288741,-118.408086,False
770261,210,W,PAXTON,Los Angeles,Los Angeles,Off Ramp,1,,4666,5.92,R5.92,34.288741,-118.408086,False
770275,210,W,OSBORNE / FOOTHILL,Los Angeles,Los Angeles,Mainline,4,0.705,4232,7.73,R7.73,34.275519,-118.38254,False
770276,210,W,OSBORNE / FOOTHILL,Los Angeles,Los Angeles,On Ramp,1,,4232,7.73,R7.73,34.275519,-118.38254,False
770277,210,W,OSBORNE / FOOTHILL,Los Angeles,Los Angeles,Off Ramp,1,,4232,7.73,R7.73,34.275519,-118.38254,False
770290,210,W,WHEATLAND,Los Angeles,Los Angeles,Mainline,4,1.15,4664,9.3,R9.3,34.272608,-118.355391,False
770291,210,W,WHEATLAND,Los Angeles,Los Angeles,On Ramp,1,,4664,9.3,R9.3,34.272608,-118.355391,False
770292,210,W,WHEATLAND,Los Angeles,Los Angeles,Off Ramp,1,,4664,9.3,R9.3,34.272608,-118.355391,False
770303,210,W,ROXFORD,Los Angeles,Los Angeles,Mainline,3,0.975,4329,1.75,R1.75,34.323885,-118.463369,False
770304,210,W,ROXFORD,Los Angeles,Los Angeles,On Ramp,1,,4329,1.75,R1.75,34.323885,-118.463369,False
770305,210,W,ROXFORD,Los Angeles,Los Angeles,Off Ramp,1,,4329,1.75,R1.75,34.323885,-118.463369,False
770315,210,W,YARNELL,Los Angeles,Los Angeles,Mainline,3,0.715,4330,0.8,R.8,34.32289,-118.479923,False
