ID,Fwy,Dir,Name,City,County,Type,Lanes,Length,MS ID,Abs PM,CA PM,Latitude,Longitude,Exact
761126,210,E,HUNTINGTON 1,Monrovia,Los Angeles,HOV,1,0.295,4257,33.149,R32.86,34.1407817,-118.0171638,True
761128,210,E,HUNTINGTON 1,Monrovia,Los Angeles,Mainline,4,0.295,4257,33.149,R32.86,34.1407262,-118.0172335,True
761130,210,E,HUNTINGTON WB,Monrovia,Los Angeles,Off Ramp,3,,4257,33.149,R32.86,34.1408117,-118.0187449,True
761138,210,E,HUNTINGTON 2,Monrovia,Los Angeles,HOV,1,0.645,4258,33.379,R33.09,34.1387721,-118.0151598,True
761141,210,E,HUNTINGTON 2,Monrovia,Los Angeles,Mainline,4,0.645,4258,33.379,R33.09,34.1387177,-118.0152215,True
761149,210,E,MYRTLE AV,Monrovia,Los Angeles,HOV,1,1.015,4259,34.439,R34.15,34.1354237,-117.9956188,True
761152,210,E,MYRTLE AV,Monrovia,Los Angeles,Mainline,4,1.015,4259,34.439,R34.15,34.1353338,-117.9956174,True
761154,210,E,MYRTLE AV,Monrovia,Los Angeles,Off Ramp,2,,4259,34.439,R34.15,34.1352195,-118.0038049,True
761161,210,E,MOUNTAIN,Duarte,Los Angeles,HOV,1,0.605,4260,35.409,R35.12,34.1353315,-117.9791233,True
761165,210,E,MOUNTAIN,Duarte,Los Angeles,Mainline,4,0.605,4260,35.409,R35.12,34.1352482,-117.9791166,True
761167,210,E,MOUNTAIN,Duarte,Los Angeles,Off Ramp,1,,4260,35.409,R35.12,34.135175,-117.9891923,True
761174,210,E,BUENA VISTA,Duarte,Los Angeles,HOV,1,0.34,4261,35.649,R35.36,34.1353239,-117.9757399,True
761177,210,E,BUENA VISTA,Duarte,Los Angeles,Mainline,5,0.34,4261,35.649,R35.36,34.1352318,-117.9757278,True
761188,210,E,MOUNT OLIVE DR / 605,Duarte,Los Angeles,HOV,1,0.4,4262,36.619,R36.33,34.1347177,-117.9593054,True
761191,210,E,MOUNT OLIVE DR / 605,Duarte,Los Angeles,Mainline,4,0.4,4262,36.619,R36.33,34.1346411,-117.9593308,True
761199,210,E,IRWINDALE,Irwindale,Los Angeles,HOV,1,0.5,4264,38.298,R38.009,34.1302079,-117.9319028,True
761206,210,E,IRWINDALE,Irwindale,Los Angeles,Mainline,4,0.5,4264,38.298,R38.009,34.1301202,-117.9318599,True
761214,210,E,VERNON,Irwindale,Los Angeles,HOV,1,0.57,4265,39.339,R39.05,34.124634,-117.914423,True
761220,210,E,VERNON,Irwindale,Los Angeles,Mainline,4,0.57,4265,39.339,R39.05,34.1245607,-117.9144994,True
761222,210,E,AZUSA 2,Azusa,Los Angeles,HOV,1,0.13,4267,39.999,R39.71,34.1205714,-117.9067189,True
761228,210,E,CITRUS SB,Azusa,Los Angeles,Off Ramp,2,,4268,40.849,R40.56,34.1197775,-117.8910797,True
761240,210,E,CITRUS 2,Azusa,Los Angeles,HOV,1,0.27,4269,40.989,R40.7,34.120866,-117.8878706,True
761242,210,E,GRAND AV,Glendora,Los Angeles,HOV,1,0.6,4270,41.979,R41.69,34.120461,-117.871209,False
763614,210,E,FAIR OAKS 1,Pasadena,Los Angeles,HOV,1,2.8,4311,25.12,R25.14,34.1510826,-118.1526632,True
763878,210,E,WALNUT,Pasadena,Los Angeles,Off Ramp,1,,4312,24.81,R24.83,34.1514196,-118.1565288,True
763908,210,E,SIERRA MADRE BLVD,Pasadena,Los Angeles,Off Ramp,2,,2568,28.28,R28.3,34.1519748,-118.0962849,True
765477,210,E,AZUSA 1,Azusa,Los Angeles,Mainline,4,0.33,4266,39.929,R39.64,34.1205247,-117.9081112,True
765486,210,E,CITRUS 1,Azusa,Los Angeles,Mainline,4,0.4,4268,40.853,R40.564,34.1207812,-117.8913732,True
767650,210,E,LONE HILL AV,Glendora,Los Angeles,Off Ramp,2,,4283,44.389,R44.1,34.121018,-117.83098,False
767651,210,E,EB 210 TO SB 57,Glendora,Los Angeles,Fwy-Fwy,2,,4283,44.389,R44.1,34.121018,-117.83098,False
767882,210,E,FOOTHILL BL,La Verne,Los Angeles,HOV,1,0.92,4586,47.289,R47,34.119703,-117.780403,False
767883,210,E,FOOTHILL BL,La Verne,Los Angeles,Mainline,3,0.92,4586,47.289,R47,34.119703,-117.780403,False
767884,210,E,FOOTHILL BL,La Verne,Los Angeles,On Ramp,1,,4586,47.289,R47,34.119703,-117.780403,False
767895,210,E,BIXBY DR,La Verne,Los Angeles,HOV,1,0.6,2714,47.789,R47.5,34.119372,-117.771695,False
767896,210,E,BIXBY DR,La Verne,Los Angeles,Mainline,3,0.6,2714,47.789,R47.5,34.119372,-117.771695,False
767912,210,E,FRUIT ST,La Verne,Los Angeles,Off Ramp,1,,4553,48.189,R47.9,34.119478,-117.764743,False
767924,210,E,FRUIT ST,La Verne,Los Angeles,HOV,1,0.65,4563,48.489,R48.2,34.119291,-117.759529,False
767925,210,E,FRUIT ST,La Verne,Los Angeles,Mainline,3,0.65,4563,48.489,R48.2,34.119291,-117.759529,False
767926,210,E,FRUIT ST,La Verne,Los Angeles,On Ramp,1,,4563,48.489,R48.2,34.119291,-117.759529,False
767941,210,E,LIVE OAK CANYON,La Verne,Los Angeles,HOV,1,0.74,2715,49.089,R48.8,34.119475,-117.749005,False
767942,210,E,LIVE OAK CANYON,La Verne,Los Angeles,Mainline,4,0.74,2715,49.089,R48.8,34.119475,-117.749005,False
767957,210,E,TOWNE AV,Claremont,Los Angeles,Off Ramp,1,,4706,49.889,R49.6,34.120429,-117.735217,False
767969,210,E,TOWNE AV,Claremont,Los Angeles,HOV,1,0.6,4707,49.969,R49.68,34.120394,-117.733824,False
767970,210,E,TOWNE AV,Claremont,Los Angeles,Mainline,4,0.6,4707,49.969,R49.68,34.120394,-117.733824,False
767971,210,E,TOWNE AV,Claremont,Los Angeles,On Ramp,1,,4707,49.969,R49.68,34.120394,-117.733824,False
767983,210,E,MOUNTAIN AV,Claremont,Los Angeles,HOV,1,0.39,2708,50.289,R50,34.120261,-117.728252,False
767984,210,E,MOUNTAIN AV,Claremont,Los Angeles,Mainline,4,0.39,2708,50.289,R50,34.120261,-117.728252,False
767997,210,E,INDIAN HILL BL,Claremont,Los Angeles,HOV,1,0.5,2709,50.749,R50.46,34.120158,-117.72024,False
767998,210,E,INDIAN HILL BL,Claremont,Los Angeles,Mainline,4,0.5,2709,50.749,R50.46,34.120158,-117.72024,False
768011,210,E,MILLS AV,Claremont,Los Angeles,HOV,1,0.52,2710,51.289,R51,34.120041,-117.710836,False
768012,210,E,MILLS AV,Claremont,Los Angeles,Mainline,4,0.52,2710,51.289,R51,34.120041,-117.710836,False
768025,210,E,E/O MILLS AV,Claremont,Los Angeles,HOV,1,0.425,2711,51.789,R51.5,34.119816,-117.702095,False
768026,210,E,E/O MILLS AV,Claremont,Los Angeles,Mainline,4,0.425,2711,51.789,R51.5,34.119816,-117.702095,False
768040,210,E,BASELINE RD,Claremont,Los Angeles,HOV,1,0.536,4712,52.139,R51.85,34.121357,-117.696262,False
768041,210,E,BASELINE RD,Claremont,Los Angeles,Mainline,4,0.536,4712,52.139,R51.85,34.121357,-117.696262,False
768042,210,E,BASELINE RD,Claremont,Los Angeles,Off Ramp,1,,4712,52.139,R51.85,34.121357,-117.696262,False
768043,210,E,BASELINE RD,Claremont,Los Angeles,On Ramp,1,,4712,52.139,R51.85,34.121357,-117.696262,False
768283,210,E,ROXFORD ST,Los Angeles,Los Angeles,Mainline,3,0.875,4229,2.1,R2.1,34.323367,-118.457366,False
768286,210,E,ROXFORD ST,Los Angeles,Los Angeles,On Ramp,1,,4229,2.1,R2.1,34.323367,-118.457366,False
768297,210,E,YARNELL ST,Los Angeles,Los Angeles,Mainline,3,0.89,4228,1.0,R1,34.323046,-118.476388,False
768300,210,E,YARNELL ST,Los Angeles,Los Angeles,On Ramp,1,,4228,1.0,R1,34.323046,-118.476388,False
768916,210,E,NB 710 EXT TO EB 210,Pasadena,Los Angeles,Fwy-Fwy,2,,4311,25.12,R25.14,34.150814,-118.152533,True
768923,210,E,SIERRA MADRE VILLA,Pasadena,Los Angeles,Off Ramp,2,,2567,29.28,R29.3,34.1472689,-118.083219,True
768945,210,E,CITRUS 1,Azusa,Los Angeles,HOV,1,0.4,4268,40.849,R40.56,34.1208656,-117.8913842,True
769139,210,E,FOOTHILL BLVD SB,,Los Angeles,Off Ramp,2,,4797,46.749,R46.46,34.119759,-117.789792,False
769269,210,E,LAKE AVE OFF(LAKE 1),Pasadena,Los Angeles,Off Ramp,2,,2574,25.98,R26,34.1513485,-118.1345683,True
769272,210,E,HILL AVE OFF,Pasadena,Los Angeles,Off Ramp,1,,2575,26.68,R26.7,34.1517424,-118.1243777,True
769701,210,E,HIGHLAND,Duarte,Los Angeles,Mainline,4,0.485,2412,36.089,R35.8,34.1354253,-117.9641496,True
769703,210,E,HIGHLAND,Duarte,Los Angeles,HOV,1,0.485,2412,36.089,R35.8,34.1355152,-117.964151,True
769705,210,E,EB 210 TO SB 605,Duarte,Los Angeles,Fwy-Fwy,2,,2412,36.089,R35.8,34.1353188,-117.9641228,True
769758,210,E,NB 57 TO EB 210 CON,Glendora,Los Angeles,Mainline,4,0.25,2431,44.889,R44.6,34.120306,-117.822311,False
769759,210,E,NB 57 TO EB 210 CON,Glendora,Los Angeles,HOV,1,0.25,2431,44.889,R44.6,34.120306,-117.822311,False
769760,210,E,NB 57 TO EB 210 CON,Glendora,Los Angeles,On Ramp,1,,2431,44.889,R44.6,34.120306,-117.822311,False
769772,210,E,NB 605 TO EB 210 CON,Irwindale,Los Angeles,Mainline,4,0.385,2416,36.889,R36.6,34.1333826,-117.9541944,True
769773,210,E,NB 605 TO EB 210 CON,Irwindale,Los Angeles,HOV,1,0.385,2416,36.889,R36.6,34.1334614,-117.9542494,True
769774,210,E,NB 605 TO EB 210 CON,Irwindale,Los Angeles,On Ramp,2,,2416,36.889,R36.6,34.1330395,-117.95365,True
769788,210,E,BERKSHIRE,La Cañada Flintridge,Los Angeles,Mainline,4,0.81,4242,21.58,R21.6,34.189219,-118.180753,False
769789,210,E,BERKSHIRE,La Cañada Flintridge,Los Angeles,Off Ramp,1,,4242,21.58,R21.6,34.189219,-118.180753,False
769790,210,E,BERKSHIRE,La Cañada Flintridge,Los Angeles,On Ramp,1,,4242,21.58,R21.6,34.189219,-118.180753,False
769806,210,E,FOOTHILL,La Cañada Flintridge,Los Angeles,Mainline,4,0.59,4241,20.98,R21,34.196934,-118.185042,False
769809,210,E,FOOTHILL,La Cañada Flintridge,Los Angeles,On Ramp,1,,4241,20.98,R21,34.196934,-118.185042,False
769819,210,E,ANGELES CREST HWY NB,La Cañada Flintridge,Los Angeles,Mainline,4,0.31,4240,19.98,R20,34.205892,-118.198234,False
769820,210,E,ANGELES CREST HWY NB,La Cañada Flintridge,Los Angeles,On Ramp,1,,4240,19.98,R20,34.205892,-118.198234,False
769831,210,E,ANGELES CREST HWY SB,La Cañada Flintridge,Los Angeles,Mainline,4,0.45,4239,19.78,R19.8,34.206745,-118.201533,False
769832,210,E,ANGELES CREST HWY SB,La Cañada Flintridge,Los Angeles,On Ramp,1,,4239,19.78,R19.8,34.206745,-118.201533,False
769833,210,E,ANGELES CREST HWY SB,La Cañada Flintridge,Los Angeles,Off Ramp,1,,4239,19.78,R19.8,34.206745,-118.201533,False
769847,210,E,OCEAN VIEW,,Los Angeles,Mainline,4,0.85,4237,18.18,R18.2,34.211728,-118.228265,False
769848,210,E,OCEAN VIEW,,Los Angeles,On Ramp,1,,4237,18.18,R18.2,34.211728,-118.228265,False
769849,210,E,OCEAN VIEW,,Los Angeles,Fwy-Fwy,3,,4237,18.18,R18.2,34.211728,-118.228265,False
769850,210,E,OCEAN VIEW,,Los Angeles,Off Ramp,1,,4237,18.18,R18.2,34.211728,-118.228265,False
769866,210,E,LA CRESCENTA,,Los Angeles,Mainline,4,0.6,4236,17.38,R17.4,34.218398,-118.239738,False
769868,210,E,LA CRESCENTA,,Los Angeles,On Ramp,1,,4236,17.38,R17.4,34.218398,-118.239738,False
769880,210,E,PENNSYLVANIA,,Los Angeles,Mainline,4,0.85,4325,16.98,R17,34.221426,-118.245718,False
769881,210,E,PENNSYLVANIA,,Los Angeles,On Ramp,1,,4325,16.98,R17,34.221426,-118.245718,False
769882,210,E,PENNSYLVANIA,,Los Angeles,Off Ramp,1,,4325,16.98,R17,34.221426,-118.245718,False
769895,210,E,LOWELL / HONOLULU,Glendale,Los Angeles,Mainline,4,1.295,4233,15.68,R15.7,34.230849,-118.265101,False
769896,210,E,LOWELL / HONOLULU,Glendale,Los Angeles,On Ramp,2,,4233,15.68,R15.7,34.230849,-118.265101,False
769897,210,E,LOWELL / HONOLULU,Glendale,Los Angeles,Off Ramp,1,,4233,15.68,R15.7,34.230849,-118.265101,False
769898,210,E,LOWELL / HONOLULU,Glendale,Los Angeles,Off Ramp,2,,4233,15.68,R15.7,34.230849,-118.265101,False
769984,210,E,GOULD,La Cañada Flintridge,Los Angeles,Mainline,4,0.5,4319,20.4,R20.42,34.202989,-118.191827,False
769986,210,E,GOULD,La Cañada Flintridge,Los Angeles,Off Ramp,1,,4319,20.4,R20.42,34.202989,-118.191827,False
770012,210,E,POLK,Los Angeles,Los Angeles,Mainline,3,0.725,4230,3.4,R3.4,34.315198,-118.43844,False
770013,210,E,POLK,Los Angeles,Los Angeles,On Ramp,1,,4230,3.4,R3.4,34.315198,-118.43844,False
770014,210,E,POLK,Los Angeles,Los Angeles,Off Ramp,1,,4230,3.4,R3.4,34.315198,-118.43844,False
770024,210,E,HUBBARD,Los Angeles,Los Angeles,Mainline,3,0.85,4231,4.2,R4.2,34.307175,-118.428329,False
770025,210,E,HUBBARD,Los Angeles,Los Angeles,On Ramp,1,,4231,4.2,R4.2,34.307175,-118.428329,False
770026,210,E,HUBBARD,Los Angeles,Los Angeles,Off Ramp,1,,4231,4.2,R4.2,34.307175,-118.428329,False
770036,210,E,MACLAY,Los Angeles,Los Angeles,Mainline,3,0.655,4655,5.1,R5.1,34.297523,-118.41772,False
770037,210,E,MACLAY,Los Angeles,Los Angeles,On Ramp,1,,4655,5.1,R5.1,34.297523,-118.41772,False
770038,210,E,MACLAY,Los Angeles,Los Angeles,Off Ramp,1,,4655,5.1,R5.1,34.297523,-118.41772,False
770048,210,E,PAXTON,Los Angeles,Los Angeles,Mainline,3,0.495,4667,6.2,R6.2,34.285556,-118.405022,False
770049,210,E,PAXTON,Los Angeles,Los Angeles,On Ramp,1,,4667,6.2,R6.2,34.285556,-118.405022,False
770050,210,E,PAXTON,Los Angeles,Los Angeles,Off Ramp,1,,4667,6.2,R6.2,34.285556,-118.405022,False
770061,210,E,OSBORNE / FOOTHILL,Los Angeles,Los Angeles,Mainline,4,0.705,4656,8.0,R8,34.27436,-118.37804,False
770062,210,E,OSBORNE / FOOTHILL,Los Angeles,Los Angeles,On Ramp,1,,4656,8.0,R8,34.27436,-118.37804,False
770063,210,E,OSBORNE / FOOTHILL,Los Angeles,Los Angeles,Off Ramp,1,,4656,8.0,R8,34.27436,-118.37804,False
770076,210,E,WHEATLAND,Los Angeles,Los Angeles,Mainline,4,1.2,4665,9.5,R9.5,34.271968,-118.351971,False
770077,210,E,WHEATLAND,Los Angeles,Los Angeles,On Ramp,1,,4665,9.5,R9.5,34.271968,-118.351971,False
770078,210,E,WHEATLAND,Los Angeles,Los Angeles,Off Ramp,1,,4665,9.5,R9.5,34.271968,-118.351971,False
770089,210,E,SUNLAND SB,Los Angeles,Los Angeles,Mainline,4,0.9,4658,11.0,R11,34.2608,-118.331009,False
770090,210,E,SUNLAND SB,Los Angeles,Los Angeles,On Ramp,1,,4658,11.0,R11,34.2608,-118.331009,False
770091,210,E,SUNLAND SB,Los Angeles,Los Angeles,Off Ramp,1,,4658,11.0,R11,34.2608,-118.331009,False
770103,210,E,SUNLAND NB,Los Angeles,Los Angeles,Mainline,4,1.695,4660,11.3,R11.3,34.257404,-118.327764,False
770104,210,E,SUNLAND NB,Los Angeles,Los Angeles,On Ramp,1,,4660,11.3,R11.3,34.257404,-118.327764,False
770116,210,E,LA TUNA CANYON,Los Angeles,Los Angeles,Mainline,4,2.19,4663,14.39,R14.41,34.234317,-118.286992,False
770117,210,E,LA TUNA CANYON,Los Angeles,Los Angeles,On Ramp,1,,4663,14.39,R14.41,34.234317,-118.286992,False
770118,210,E,LA TUNA CANYON,Los Angeles,Los Angeles,Off Ramp,1,,4663,14.39,R14.41,34.234317,-118.286992,False
770169,210,E,EB 134 TO WB 210 CON,Pasadena,Los Angeles,Mainline,1,0.184,4335,24.49,R24.51,34.1530633,-118.1567976,True
770170,210,E,EB 210 TO WB 134 #1,Pasadena,Los Angeles,Fwy-Fwy,1,,4335,24.49,R24.51,34.153596,-118.1574655,True
770331,210,E,EB 118 TO EB 210 CON,Los Angeles,Los Angeles,Mainline,3,0.495,4332,6.5,R6.5,34.282287,-118.401572,False
770333,210,E,EB 118 TO EB 210 CON,Los Angeles,Los Angeles,On Ramp,2,,4332,6.5,R6.5,34.282287,-118.401572,False
770354,210,E,EB 118 TO WB 210 CON,Los Angeles,Los Angeles,Mainline,3,0.55,4331,5.51,R5.51,34.293047,-118.412995,False
770356,210,E,EB 118 TO WB 210 CON,Los Angeles,Los Angeles,Fwy-Fwy,2,,4331,5.51,R5.51,34.293047,-118.412995,False
770385,210,E,EB/NB 2 TO EB 210 CN,La Cañada Flintridge,Los Angeles,Mainline,4,0.8,4334,19.08,R19.1,34.206925,-118.21372,False
770387,210,E,EB/NB 2 TO EB 210 CN,La Cañada Flintridge,Los Angeles,On Ramp,2,,4334,19.08,R19.1,34.206925,-118.21372,False
770407,210,E,AZUSA 1,Azusa,Los Angeles,HOV,1,0.33,4266,39.929,R39.64,34.120618,-117.9081139,True
770419,210,E,EB 210 TO COLORADO,Pasadena,Los Angeles,Off Ramp,1,,4335,24.49,R24.51,34.1525363,-118.1567386,True
770544,210,E,TERRA BELLA,Los Angeles,Los Angeles,Mainline,4,0.75,6503,7.19,R7.19,34.277404,-118.391732,False
770556,210,E,ORCAS AVE,Los Angeles,Los Angeles,Mainline,4,0.75,6504,8.6,R8.6,34.273581,-118.367587,False
770567,210,E,HAMMOND ST.,Pasadena,Los Angeles,Mainline,4,0.51,6505,23.79,R23.81,34.166138,-118.1582461,True
770578,210,E,WINONA WAY,Pasadena,Los Angeles,Mainline,4,0.165,6506,24.442,R24.462,34.1567215,-118.1583968,True
