ID,Fwy,Dir,Name,City,County,Type,Lanes,Length,MS ID,Abs PM,CA PM,Latitude,Longitude,Exact
715929,5,S,GUATEMALA,Downey,Los Angeles,Mainline,4,0.47,2023,126.07,9.5,33.971707,-118.123095,False
715930,5,N,GUATEMALA,Downey,Los Angeles,Mainline,4,0.505,2023,126.133,9.5,33.971763,-118.122905,False
715932,5,S,SLAUSON,Commerce,Los Angeles,On Ramp,1,,3332,126.44,9.87,33.97646,-118.125953,False
715933,5,N,GREENWOOD,Commerce,Los Angeles,Mainline,4,0.425,2610,126.963,10.33,33.981839,-118.130679,False
715935,5,S,GARFIELD,Commerce,Los Angeles,On Ramp,1,,3331,127.33,10.76,33.986224,-118.136014,False
715937,5,S,WASHINGTON 1,Commerce,Los Angeles,On Ramp,1,,3330,128.11,11.54,33.994935,-118.14469,False
715938,5,N,GASPAR,Commerce,Los Angeles,Mainline,4,0.545,2021,128.813,12.18,34.002541,-118.150997,False
715941,5,S,ATLANTIC,Commerce,Los Angeles,On Ramp,1,,3647,129.25,12.68,34.007592,-118.157266,False
715944,5,N,FERRIS,Commerce,Los Angeles,Mainline,4,0.323,2537,129.983,13.35,34.013676,-118.166091,False
715947,5,S,S OF 710,Commerce,Los Angeles,Mainline,3,0.495,2536,130.24,13.67,34.015325,-118.17127,False
715949,5,N,DOWNEY,,Los Angeles,On Ramp,1,,3153,130.983,14.35,34.020076,-118.181702,False
715950,5,S,DITMAN,,Los Angeles,On Ramp,1,,3151,131.333,14.763,34.020088,-118.189029,False
715952,5,S,CALZONA,Los Angeles,Los Angeles,On Ramp,1,,3150,131.71,15.14,34.020961,-118.195456,False
715953,5,N,CALZONA,Los Angeles,Los Angeles,On Ramp,1,,3154,131.773,15.14,34.021135,-118.195375,False
715957,5,S,EIGHTH,Los Angeles,Los Angeles,On Ramp,1,,3148,133.06,16.49,34.029033,-118.217141,False
715958,5,S,FOURTH,Los Angeles,Los Angeles,On Ramp,1,,3629,134.01,17.44,34.041407,-118.218373,False
715959,5,S,CEASAR CHAVEZ,Los Angeles,Los Angeles,On Ramp,1,,3628,134.5,17.93,34.047784,-118.214638,False
715961,5,S,MISSION,Los Angeles,Los Angeles,On Ramp,1,,3625,135.16,18.59,34.057314,-118.214378,False
715963,5,S,BROADWAY,Los Angeles,Los Angeles,On Ramp,1,,3624,136.02,19.45,34.069368,-118.217386,False
715964,5,S,AVE 26,Los Angeles,Los Angeles,On Ramp,1,,3146,136.9,20.33,34.080943,-118.22237,False
715966,5,S,DUVALL,Los Angeles,Los Angeles,On Ramp,1,,3094,137.27,20.7,34.083198,-118.228213,False
715967,5,N,RIVERSIDE,Los Angeles,Los Angeles,On Ramp,1,,3036,137.733,21.1,34.086881,-118.233611,False
715968,5,S,STADIUM,Los Angeles,Los Angeles,On Ramp,1,,3095,138.5,21.93,34.095413,-118.243957,False
715969,5,N,STADIUM WAY,Los Angeles,Los Angeles,On Ramp,1,,3037,138.433,21.8,34.094038,-118.242314,False
715970,5,N,FLETCHER,Los Angeles,Los Angeles,On Ramp,1,,3038,139.833,23.2,34.108429,-118.258982,False
715971,5,S,GLENDALE,Los Angeles,Los Angeles,On Ramp,1,,3096,140.15,23.58,34.111314,-118.264526,False
715973,5,S,LOS FELIZ,Los Angeles,Los Angeles,On Ramp,1,,3097,140.738,24.168,34.118291,-118.270166,False
715974,5,S,WESTERN EB,Glendale,Los Angeles,On Ramp,1,,3101,144.23,27.66,34.162761,-118.294541,False
715975,5,S,WESTERN WB,Glendale,Los Angeles,On Ramp,1,,3102,144.27,27.7,34.163197,-118.29497,False
715976,5,N,WESTERN EB,Glendale,Los Angeles,On Ramp,1,,3220,144.403,27.77,34.164088,-118.295568,False
715977,5,N,WESTERN WB,Glendale,Los Angeles,On Ramp,1,,3219,144.553,27.92,34.165484,-118.29753,False
715978,5,S,ALAMEDA EB,Glendale,Los Angeles,On Ramp,1,,3103,144.77,28.2,34.167992,-118.301293,False
715979,5,S,ALAMEDA WB,Burbank,Los Angeles,On Ramp,1,,3104,144.87,28.3,34.168963,-118.302648,False
715980,5,N,ALAMEDA EB,Burbank,Los Angeles,On Ramp,1,,3222,145.033,28.4,34.17007,-118.303837,False
715981,5,N,ALAMEDA WB,Burbank,Los Angeles,On Ramp,1,,3221,145.083,28.45,34.170572,-118.30448,False
715982,5,N,OLIVE,Burbank,Los Angeles,On Ramp,1,,3223,145.903,29.27,34.179879,-118.312407,False
715983,5,S,BURBANK EB,Burbank,Los Angeles,On Ramp,1,,3243,146.25,29.68,34.184491,-118.316733,False
715984,5,S,BURBANK WB,Burbank,Los Angeles,On Ramp,1,,3242,146.46,29.89,34.186308,-118.319601,False
715985,5,N,BURBANK 2,Burbank,Los Angeles,On Ramp,1,,3224,146.603,29.97,34.187037,-118.320656,False
715986,5,S,LINCOLN,Burbank,Los Angeles,On Ramp,1,,3241,147.26,30.69,34.19381,-118.330292,False
715987,5,N,LINCOLN,Burbank,Los Angeles,On Ramp,1,,3225,147.323,30.69,34.193931,-118.330086,False
715988,5,N,BUENA VISTA,Burbank,Los Angeles,On Ramp,1,,3226,148.043,31.41,34.200877,-118.339185,False
715989,5,S,BUENA VISTA,Burbank,Los Angeles,On Ramp,1,,3240,147.99,31.42,34.200916,-118.339473,False
715990,5,S,HOLLYWOOD WAY,Los Angeles,Los Angeles,On Ramp,1,,3239,148.85,32.28,34.211259,-118.347597,False
715991,5,N,HOLLYWOOD WAY,Los Angeles,Los Angeles,On Ramp,1,,3227,149.043,32.41,34.212728,-118.349041,False
715992,5,S,ROSCOE,Los Angeles,Los Angeles,On Ramp,1,,3238,149.8,33.23,34.221104,-118.358957,False
715993,5,S,SUNLAND,Los Angeles,Los Angeles,On Ramp,1,,3237,150.15,33.58,34.221822,-118.364915,False
715994,5,N,SUNLAND,Los Angeles,Los Angeles,On Ramp,1,,3228,150.353,33.72,34.222169,-118.3673,False
715995,5,S,PENROSE,Los Angeles,Los Angeles,On Ramp,1,,3236,150.81,34.24,34.225778,-118.375075,False
715996,5,S,OSBORNE 1,Los Angeles,Los Angeles,Mainline,6,0.275,3486,153.87,37.3,34.243318,-118.42108,False
715997,5,S,TUXFORD,Los Angeles,Los Angeles,On Ramp,1,,3235,151.45,34.88,34.226376,-118.385923,False
715998,5,N,LANKERSHIM,Los Angeles,Los Angeles,On Ramp,1,,3230,151.703,35.07,34.227093,-118.389006,False
715999,5,S,LANKERSHIM,Los Angeles,Los Angeles,On Ramp,1,,3234,151.64,35.07,34.226944,-118.389042,False
716000,5,S,SHELDON,Los Angeles,Los Angeles,On Ramp,1,,3233,152.41,35.84,34.231047,-118.401401,False
716001,5,N,SHELDON,Los Angeles,Los Angeles,On Ramp,1,,3231,152.473,35.84,34.231273,-118.40134,False
716002,5,S,BRANFORD 1,Los Angeles,Los Angeles,On Ramp,1,,3232,153.32,36.75,34.23742,-118.414827,False
716003,5,N,OSBORNE 1,Los Angeles,Los Angeles,On Ramp,1,,3484,154.003,37.37,34.244193,-118.42169,False
716004,5,S,OSBORNE WB,Los Angeles,Los Angeles,On Ramp,1,,3487,154.04,37.47,34.245149,-118.422992,False
716005,5,N,OSBORNE 2,Los Angeles,Los Angeles,On Ramp,1,,3485,154.183,37.55,34.24614,-118.423735,False
716006,5,S,TERRA BELLA,Los Angeles,Los Angeles,On Ramp,1,,3488,154.41,37.84,34.249183,-118.427257,False
716007,5,N,WELDON CANYON,,Los Angeles,Mainline,5,1.75,2088,163.18,R46.77,34.341625,-118.526002,False
716008,5,S,CALGROVE,,Los Angeles,On Ramp,1,,4622,165.147,R48.8,34.358847,-118.554053,False
716009,5,N,CALGROVE,Santa Clarita,Los Angeles,On Ramp,1,,4611,165.61,R49.2,34.364506,-118.555784,False
716010,5,S,S OF WABUSKA,Santa Clarita,Los Angeles,Mainline,4,0.6,2089,165.847,R49.5,34.368149,-118.55885,False
716011,5,S,LYONS 2,Santa Clarita,Los Angeles,On Ramp,1,,4612,166.647,R50.3,34.378358,-118.565494,False
716012,5,N,VALENCIA,Santa Clarita,Los Angeles,On Ramp,1,,4614,168.87,R52.46,34.408287,-118.576071,False
716013,5,S,VALENCIA WB,Santa Clarita,Los Angeles,On Ramp,1,,4625,168.837,R52.49,34.408604,-118.576573,False
716014,5,S,MAGIC MOUNTAIN,Santa Clarita,Los Angeles,On Ramp,1,,4626,169.747,R53.4,34.420911,-118.582284,False
716015,5,N,MAGIC MOUNTAIN,Santa Clarita,Los Angeles,On Ramp,1,,4615,170.05,R53.64,34.424267,-118.58367,False
716016,5,S,RYE CANYON,Santa Clarita,Los Angeles,Mainline,4,0.65,4379,170.547,R54.2,34.431273,-118.588555,False
716017,5,N,RYE CANYON,Santa Clarita,Los Angeles,Mainline,4,0.53,4379,170.61,R54.2,34.43153,-118.588374,False
716018,5,S,HASLEY CANYON,,Los Angeles,On Ramp,1,,4627,172.817,R56.47,34.454192,-118.615941,False
716019,5,N,HASLEY CANYON,,Los Angeles,On Ramp,1,,4616,173.17,R56.76,34.458426,-118.615547,False
716020,5,S,LAKE HUGHES,,Los Angeles,On Ramp,1,,4629,175.847,R59.5,34.495729,-118.623863,False
716021,5,N,LAKE HUGHES,,Los Angeles,On Ramp,1,,4617,176.01,R59.6,34.497131,-118.624674,False
716023,5,N,TEMPLIN,,Los Angeles,Mainline,4,5.0,4618,182.44,R66.1,34.571045,-118.689102,False
716025,5,N,SMOKEY BEAR RD,,Los Angeles,On Ramp,1,,4619,194.617,R78.1,34.709779,-118.796647,False
716028,10,E,ECHANDIA,Los Angeles,Los Angeles,Mainline,3,0.306,2092,16.759,S.52,34.055167,-118.216535,False
716029,10,W,OVERLAND,Los Angeles,Los Angeles,On Ramp,1,,3114,4.305,R6.46,34.031891,-118.416029,False
716030,10,E,OVERLAND,Los Angeles,Los Angeles,On Ramp,1,,3132,4.345,R6.5,34.031647,-118.41534,False
716032,10,W,MOTOR,Los Angeles,Los Angeles,Mainline,4,0.38,2199,4.575,R6.73,34.030891,-118.411427,False
716033,10,E,MANNING,Los Angeles,Los Angeles,On Ramp,1,,3133,5.065,R7.22,34.029516,-118.403014,False
716035,10,E,NATIONAL,Los Angeles,Los Angeles,On Ramp,1,,3134,5.835,R7.99,34.031182,-118.390169,False
716036,10,E,CATTARAUGUS,Los Angeles,Los Angeles,Mainline,5,0.38,2202,6.205,R8.36,34.034311,-118.384884,False
716038,10,W,LA CIENEGA,Los Angeles,Los Angeles,On Ramp,1,,3116,6.575,R8.73,34.036959,-118.379466,False
716039,10,E,LA CIENEGA,Los Angeles,Los Angeles,On Ramp,1,,3135,6.595,R8.75,34.036847,-118.379114,False
716040,10,E,VENICE,Los Angeles,Los Angeles,On Ramp,1,,3136,6.855,R9.01,34.036314,-118.374796,False
716041,10,W,FAIRFAX,Los Angeles,Los Angeles,On Ramp,1,,3117,7.055,R9.21,34.03577,-118.371368,False
716043,10,E,WASHINGTON,Los Angeles,Los Angeles,On Ramp,1,,3137,7.355,R9.51,34.034495,-118.366371,False
716044,10,E,LA BREA SB,Los Angeles,Los Angeles,On Ramp,1,,3138,8.075,R10.23,34.033989,-118.353882,False
716045,10,E,LA BREA 2,Los Angeles,Los Angeles,On Ramp,1,,3139,8.375,R10.53,34.034193,-118.348655,False
716046,10,W,LA BREA NB,Los Angeles,Los Angeles,On Ramp,1,,3119,8.375,R10.53,34.03448,-118.348667,False
716047,10,E,HARCOURT,Los Angeles,Los Angeles,Mainline,4,0.265,2200,8.545,R10.7,34.034363,-118.345701,False
716050,10,E,WEST,Los Angeles,Los Angeles,Mainline,4,0.42,2204,8.905,R11.06,34.034677,-118.339444,False
716051,10,E,CRENSHAW 2,Los Angeles,Los Angeles,Off Ramp,1,,3140,9.375,R11.53,34.035067,-118.331254,False
716054,10,W,ARLINGTON 1,Los Angeles,Los Angeles,On Ramp,1,,3121,10.075,R12.23,34.036614,-118.31917,False
716055,10,E,ARLINGTON 2,Los Angeles,Los Angeles,On Ramp,1,,3141,10.295,R12.45,34.03681,-118.315379,False
716057,10,E,GRAMERCY,Los Angeles,Los Angeles,Mainline,4,0.25,2239,10.425,R12.58,34.036953,-118.313131,False
716058,10,W,WESTERN 1,Los Angeles,Los Angeles,On Ramp,1,,3122,10.545,R12.7,34.037281,-118.311045,False
716059,10,W,WESTERN 2,Los Angeles,Los Angeles,Off Ramp,1,,3142,10.795,R12.95,34.037253,-118.306713,False
716060,10,E,WESTERN 2,Los Angeles,Los Angeles,On Ramp,1,,3142,10.795,R12.95,34.036945,-118.306723,False
716061,10,W,NORMANDIE 1,Los Angeles,Los Angeles,On Ramp,1,,3123,11.055,R13.21,34.037222,-118.302221,False
716063,10,W,BUDLONG,Los Angeles,Los Angeles,Mainline,4,0.225,2466,11.375,R13.53,34.037129,-118.296691,False
716064,10,W,VERMONT 1,Los Angeles,Los Angeles,On Ramp,1,,3124,11.505,R13.66,34.037096,-118.294389,False
716065,10,E,VERMONT 2,Los Angeles,Los Angeles,On Ramp,1,,3144,11.795,R13.95,34.036796,-118.289266,False
716066,10,E,HOOVER 2,Los Angeles,Los Angeles,On Ramp,1,,3145,12.215,14.37,34.037427,-118.282004,False
716067,10,E,STATE,Los Angeles,Los Angeles,Mainline,3,0.245,2484,17.03,18.53,34.054801,-118.211859,False
716069,10,E,SAINT LOUIS,Los Angeles,Los Angeles,Mainline,4,0.25,2485,17.25,18.75,34.053806,-118.208214,False
716071,10,W,SOTO,Los Angeles,Los Angeles,On Ramp,1,,3816,17.4,18.9,34.053753,-118.205692,False
716072,10,E,SOTO,Los Angeles,Los Angeles,Mainline,6,0.28,2486,17.53,19.03,34.05411,-118.203478,False
716074,10,W,TREMONT,Los Angeles,Los Angeles,Off Ramp,1,,2487,17.81,19.31,34.055448,-118.19888,False
716075,10,E,INDIANA,Los Angeles,Los Angeles,Mainline,6,0.37,2093,18.16,19.66,34.055306,-118.192689,False
716076,10,W,INDIANA,Los Angeles,Los Angeles,Mainline,6,0.37,2093,18.16,19.66,34.055573,-118.192729,False
716078,10,E,HERBERT,Los Angeles,Los Angeles,Mainline,6,0.5,2488,18.55,20.05,34.055285,-118.185874,False
716081,10,E,EASTERN,,Los Angeles,Mainline,4,0.19,2478,19.29,20.79,34.059959,-118.174416,False
716084,10,W,W OF 710,Monterey Park,Los Angeles,Mainline,4,0.34,2319,19.75,21.25,34.061442,-118.167268,False
716085,10,E,E OF 710,Monterey Park,Los Angeles,Mainline,4,0.38,2542,20.04,21.54,34.061918,-118.162504,False
716086,10,W,WINTHROPE,Alhambra,Los Angeles,On Ramp,1,,3812,20.22,21.72,34.063934,-118.160163,False
716087,10,E,WARWICK,Alhambra,Los Angeles,Mainline,5,0.428,2094,20.51,22.01,34.065882,-118.155495,False
716088,10,W,WARWICK,Alhambra,Los Angeles,Mainline,4,0.29,2534,20.53,22.03,34.066326,-118.155441,False
716089,10,W,HELLMAN,Alhambra,Los Angeles,On Ramp,1,,3811,20.8,22.3,34.068501,-118.151418,False
716090,10,E,FREMONT,Alhambra,Los Angeles,On Ramp,1,,3725,20.9,22.4,34.069016,-118.149713,False
716091,10,W,MARENGO,Alhambra,Los Angeles,Mainline,4,0.495,2095,21.32,22.82,34.071793,-118.143409,False
716092,10,E,MARENGO,Alhambra,Los Angeles,Mainline,4,0.446,2533,21.41,22.91,34.071251,-118.141723,False
716093,10,E,ATLANTIC SB,Alhambra,Los Angeles,On Ramp,1,,3726,21.79,23.29,34.071335,-118.135155,False
716094,10,W,ATLANTIC SB,Alhambra,Los Angeles,On Ramp,1,,3810,21.79,23.29,34.071644,-118.135158,False
716095,10,E,ATLANTIC NB,Alhambra,Los Angeles,On Ramp,1,,3727,21.88,23.38,34.071342,-118.133569,False
716096,10,W,ATLANTIC NB,Alhambra,Los Angeles,On Ramp,1,,3809,21.88,23.38,34.071662,-118.133572,False
716097,10,E,GARFIELD SB,Alhambra,Los Angeles,On Ramp,1,,3728,22.43,23.93,34.071438,-118.123947,False
716098,10,W,GARFIELD SB,Alhambra,Los Angeles,On Ramp,1,,3808,22.45,23.95,34.071803,-118.123604,False
716099,10,E,GARFIELD NB,Alhambra,Los Angeles,On Ramp,1,,3729,22.52,24.02,34.071457,-118.122386,False
716100,10,W,GARFIELD NB,Alhambra,Los Angeles,On Ramp,1,,3807,22.54,24.04,34.071819,-118.12204,False
716101,10,W,ALMANSOR,Alhambra,Los Angeles,Mainline,4,0.38,2096,22.81,24.31,34.071889,-118.117349,False
716103,10,E,NEW SB,Alhambra,Los Angeles,On Ramp,1,,3730,23.27,24.77,34.071665,-118.10937,False
716104,10,W,NEW SB,Alhambra,Los Angeles,On Ramp,1,,3806,23.3,24.8,34.072021,-118.108838,False
716105,10,E,NEW NB,Monterey Park,Los Angeles,On Ramp,1,,3731,23.37,24.87,34.07168,-118.107635,False
716106,10,W,NEW NB,Monterey Park,Los Angeles,On Ramp,1,,3805,23.39,24.89,34.072053,-118.107276,False
716107,10,E,DEL MAR SB,Monterey Park,Los Angeles,On Ramp,1,,3732,23.76,25.26,34.071731,-118.100852,False
716108,10,W,DEL MAR SB,San Gabriel,Los Angeles,On Ramp,1,,3804,23.77,25.27,34.072192,-118.100669,False
716109,10,E,DEL MAR NB,Rosemead,Los Angeles,On Ramp,1,,3733,23.89,25.39,34.071766,-118.098584,False
716110,10,W,DEL MAR NB,Rosemead,Los Angeles,On Ramp,1,,3803,23.89,25.39,34.072118,-118.09858,False
716111,10,E,SAN GABRIEL SB,Rosemead,Los Angeles,On Ramp,1,,3734,24.27,25.77,34.071834,-118.091958,False
716112,10,W,SAN GABRIEL SB,Rosemead,Los Angeles,On Ramp,1,,3802,24.3,25.8,34.072221,-118.091434,False
716113,10,E,SAN GABRIEL NB,Rosemead,Los Angeles,On Ramp,1,,3735,24.39,25.89,34.07186,-118.089866,False
716114,10,W,SAN GABRIEL NB,Rosemead,Los Angeles,On Ramp,1,,3801,24.4,25.9,34.072253,-118.089691,False
716115,10,E,WALNUT GROVE,Rosemead,Los Angeles,On Ramp,1,,3736,24.81,26.31,34.071945,-118.082543,False
716116,10,W,WALNUT GROVE,Rosemead,Los Angeles,On Ramp,1,,3800,24.792,26.292,34.072342,-118.082856,False
716117,10,W,ROSEMEAD SB,Rosemead,Los Angeles,On Ramp,1,,3799,25.29,26.79,34.072457,-118.074173,False
716118,10,E,ROSEMEAD SB,Rosemead,Los Angeles,On Ramp,1,,3738,25.29,26.79,34.072071,-118.074173,False
716119,10,W,ROSEMEAD NB,El Monte,Los Angeles,On Ramp,1,,3798,25.41,26.91,34.072494,-118.07208,False
716120,10,E,ROSEMEAD NB,El Monte,Los Angeles,On Ramp,1,,3739,25.44,26.94,34.072083,-118.071554,False
716121,10,E,FLAIR,El Monte,Los Angeles,On Ramp,1,,3740,25.598,27.098,34.072102,-118.06879,False
716124,10,W,TEMPLE CITY,El Monte,Los Angeles,On Ramp,1,,3797,26.13,27.63,34.072661,-118.059491,False
716126,10,E,BALDWIN,El Monte,Los Angeles,Mainline,4,0.475,3741,26.59,28.09,34.071934,-118.051536,False
716127,10,W,SANTA ANITA,El Monte,Los Angeles,On Ramp,1,,3796,27.06,28.56,34.069271,-118.044184,False
716128,10,E,SANTA ANITA,El Monte,Los Angeles,On Ramp,1,,3430,27.28,28.78,34.06847,-118.040429,False
716129,10,W,PECK,El Monte,Los Angeles,On Ramp,1,,3795,27.84,29.34,34.068078,-118.030663,False
716130,10,E,VALLEY,El Monte,Los Angeles,On Ramp,1,,3431,28.01,29.51,34.067963,-118.027743,False
716131,10,W,VALLEY,El Monte,Los Angeles,On Ramp,1,,3794,28.111,29.611,34.068199,-118.025926,False
716132,10,E,STEWART,El Monte,Los Angeles,On Ramp,1,,3432,28.48,29.98,34.06699,-118.019773,False
716133,10,E,DURFEE,El Monte,Los Angeles,On Ramp,1,,3433,29.19,30.69,34.063981,-118.008051,False
716134,10,W,DURFEE RD,El Monte,Los Angeles,Off Ramp,1,,3433,29.19,30.69,34.064175,-118.008013,False
716135,10,W,FRAZIER,Baldwin Park,Los Angeles,On Ramp,1,,3791,30.22,31.72,34.066554,-117.990356,False
716136,10,W,BALDWIN PARK SB,Baldwin Park,Los Angeles,On Ramp,1,,3790,30.71,32.21,34.067663,-117.981905,False
716137,10,E,BALDWIN PARK NB,Baldwin Park,Los Angeles,On Ramp,1,,3747,30.81,32.31,34.06769,-117.980138,False
716138,10,W,BALDWIN PARK NB,Baldwin Park,Los Angeles,On Ramp,1,,3789,30.83,32.33,34.067905,-117.979831,False
716139,10,W,FRANCISQUITO,Baldwin Park,Los Angeles,On Ramp,1,,3788,31.31,32.81,34.069011,-117.971555,False
716140,10,E,PUENTE NB,Baldwin Park,Los Angeles,On Ramp,1,,3748,31.96,33.46,34.070282,-117.960307,False
716141,10,W,PUENTE,Baldwin Park,Los Angeles,On Ramp,1,,3787,31.98,33.48,34.07049,-117.959994,False
716144,10,W,WEST COVINA,West Covina,Los Angeles,On Ramp,1,,3786,32.86,34.36,34.072082,-117.94475,False
716145,10,E,WEST COVINA PKWY,West Covina,Los Angeles,On Ramp,1,,3749,32.94,34.44,34.072075,-117.943345,False
716146,10,W,SUNSET,West Covina,Los Angeles,Mainline,5,0.5,2496,33.4,34.9,34.072549,-117.935381,False
716148,10,W,VINCENT SB,West Covina,Los Angeles,On Ramp,1,,3785,33.86,35.36,34.072468,-117.92737,False
716149,10,E,VINCENT SB,West Covina,Los Angeles,On Ramp,1,,3750,33.86,35.36,34.0723,-117.927358,False
716150,10,W,VINCENT NB,West Covina,Los Angeles,On Ramp,1,,3784,33.95,35.45,34.072452,-117.925803,False
716151,10,E,VINCENT NB,West Covina,Los Angeles,On Ramp,1,,3751,34.0,35.5,34.072274,-117.924923,False
716152,10,E,LARK ELLEN,West Covina,Los Angeles,Mainline,4,0.48,2100,34.4,35.9,34.072202,-117.917964,False
716153,10,W,LARK ELLEN,West Covina,Los Angeles,Mainline,5,0.48,2100,34.4,35.9,34.072356,-117.917965,False
716154,10,W,AZUSA SB,West Covina,Los Angeles,On Ramp,1,,3783,34.91,36.41,34.072264,-117.909076,False
716155,10,E,AZUSA SB,West Covina,Los Angeles,On Ramp,1,,3752,34.96,36.46,34.072101,-117.908205,False
716156,10,W,AZUSA NB,West Covina,Los Angeles,On Ramp,1,,3782,35.02,36.52,34.072249,-117.907159,False
716157,10,E,AZUSA NB,West Covina,Los Angeles,On Ramp,1,,3753,35.064,36.564,34.072082,-117.906392,False
716158,10,W,CITRUS SB,West Covina,Los Angeles,On Ramp,1,,3781,35.93,37.43,34.072105,-117.891295,False
716159,10,W,CITRUS NB,West Covina,Los Angeles,On Ramp,1,,3780,36.02,37.52,34.072087,-117.889726,False
716160,10,E,CITRUS 2,West Covina,Los Angeles,On Ramp,1,,3754,36.09,37.59,34.071847,-117.888507,False
716161,10,W,BARRANCA SB,West Covina,Los Angeles,On Ramp,1,,3779,36.42,37.92,34.072029,-117.882752,False
716162,10,W,BARRANCA NB,West Covina,Los Angeles,On Ramp,1,,3778,36.57,38.07,34.072002,-117.880137,False
716163,10,E,BARRANCA 2,West Covina,Los Angeles,On Ramp,1,,3755,36.59,38.09,34.071814,-117.87979,False
716164,10,W,GRAND,West Covina,Los Angeles,On Ramp,1,,3777,36.89,38.39,34.071952,-117.87456,False
716165,10,E,GRAND,West Covina,Los Angeles,On Ramp,1,,3756,36.98,38.48,34.07172,-117.872992,False
716166,10,W,HOLT WB,West Covina,Los Angeles,On Ramp,1,,3776,37.39,38.89,34.071035,-117.865957,False
716167,10,E,HOLT SB,West Covina,Los Angeles,On Ramp,1,,3757,37.45,38.95,34.070451,-117.86513,False
716168,10,W,HOLT EB,West Covina,Los Angeles,On Ramp,1,,3775,37.551,39.051,34.069881,-117.863508,False
716169,10,E,HOLT  NB,West Covina,Los Angeles,On Ramp,1,,3758,37.64,39.14,34.069047,-117.862283,False
716170,10,W,VIA VERDE 1,,Los Angeles,On Ramp,1,,3774,38.85,40.35,34.069037,-117.841455,False
716171,10,E,VIA VERDE,,Los Angeles,On Ramp,1,,3759,39.09,40.59,34.068106,-117.83743,False
716172,10,W,E OF VIA V,,Los Angeles,Mainline,4,0.425,2103,39.2,40.7,34.067811,-117.835597,False
716174,10,W,COVINA HILLS 1,,Los Angeles,Mainline,5,0.45,2104,39.7,41.2,34.064588,-117.827856,False
716176,10,W,COVINA HILLS 2,,Los Angeles,Mainline,5,0.39,2105,40.1,41.6,34.063827,-117.820969,False
716178,10,W,KELLOGG,Pomona,Los Angeles,On Ramp,1,,3773,40.48,41.98,34.0639,-117.814349,False
716181,10,E,E OF 71,Pomona,Los Angeles,Mainline,5,0.89,2106,41.26,42.76,34.067443,-117.801629,False
716182,10,W,FAIRPLEX,Pomona,Los Angeles,On Ramp,1,,3772,42.02,43.52,34.072518,-117.789858,False
716183,10,E,FAIRPLEX,Pomona,Los Angeles,On Ramp,1,,3762,42.26,43.76,34.072803,-117.785705,False
716184,10,W,DUDLEY,Pomona,Los Angeles,On Ramp,1,,3771,42.35,43.85,34.072978,-117.784144,False
716185,10,E,DUDLEY,Pomona,Los Angeles,On Ramp,1,,3763,42.63,44.13,34.072839,-117.779264,False
716187,10,E,CLEVELAND,Pomona,Los Angeles,Mainline,4,0.515,2107,43.18,44.68,34.071766,-117.769758,False
716188,10,W,WHITE,Pomona,Los Angeles,On Ramp,1,,3770,43.66,45.16,34.071029,-117.761475,False
716189,10,W,GAREY,Pomona,Los Angeles,On Ramp,1,,3769,44.12,45.62,34.073286,-117.753978,False
