ID,Fwy,Dir,Name,City,County,Type,Lanes,Length,MS ID,Abs PM,CA PM,Latitude,Longitude,Exact
717879,605,N,N OF 5,Downey,Los Angeles,Mainline,4,0.547,2454,11.802,R9.75,33.942882,-118.09562,False
717880,605,N,TELEGRAPH,Santa Fe Springs,Los Angeles,Off Ramp,1,,3333,12.447,R10.395,33.951332,-118.090846,False
717881,605,N,TELEGRAPH,Santa Fe Springs,Los Angeles,Mainline,4,0.579,3333,12.447,R10.395,33.951332,-118.090846,False
717882,605,N,TELEGRAPH,Santa Fe Springs,Los Angeles,HOV,1,0.579,3333,12.447,R10.395,33.951332,-118.090846,False
717888,605,N,SLAUSON,,Los Angeles,Mainline,4,0.54,3350,13.562,R11.51,33.966404,-118.083604,False
717892,605,N,SLAUSON,,Los Angeles,HOV,1,0.54,3350,13.562,R11.51,33.966404,-118.083604,False
717893,605,N,S OF WASHINGTON,,Los Angeles,Mainline,4,0.485,3334,14.042,R11.99,33.972857,-118.080336,False
717897,605,N,SARAGOSA,,Los Angeles,Mainline,4,0.505,3335,14.532,R12.48,33.979377,-118.077076,False
717899,605,N,SARAGOSA,,Los Angeles,HOV,1,0.505,3335,14.532,R12.48,33.979377,-118.077076,False
717903,605,N,ROSEHEDGE,,Los Angeles,Mainline,4,0.5,2145,15.052,R13,33.9855,-118.071807,False
717905,605,N,WHITTIER 1,,Los Angeles,Off Ramp,3,,3336,15.532,R13.48,33.992148,-118.069414,False
717906,605,N,WHITTIER 1,,Los Angeles,Mainline,4,0.324,3336,15.532,R13.48,33.992148,-118.069414,False
717909,605,N,WHITTIER 2,Whittier,Los Angeles,Mainline,4,0.413,3337,15.7,R13.648,33.994533,-118.068855,False
717910,605,N,WHITTIER 2,Whittier,Los Angeles,HOV,1,0.413,3337,15.7,R13.648,33.994533,-118.068855,False
717915,605,N,BEVERLY 1,Pico Rivera,Los Angeles,Mainline,4,0.431,3345,16.359,R14.307,34.003288,-118.064985,False
717920,605,N,BEVERLY 1,Pico Rivera,Los Angeles,HOV,1,0.431,3345,16.359,R14.307,34.003288,-118.064985,False
717922,605,N,BEVERLY 2,Pico Rivera,Los Angeles,Mainline,4,0.291,3338,16.562,R14.51,34.005361,-118.06248,False
717926,605,N,ROSE HILL1,Industry,Los Angeles,Mainline,4,0.385,3343,17.508,R15.456,34.01677,-118.05412,False
717929,605,N,ROSE HILL2,Pico Rivera,Los Angeles,Mainline,4,0.562,3339,17.712,R15.66,34.018698,-118.051437,False
717934,605,N,PECK 1,Industry,Los Angeles,Mainline,4,0.55,3342,18.632,R16.58,34.026653,-118.038537,False
717938,605,N,PECK 1,Industry,Los Angeles,HOV,1,0.55,3342,18.632,R16.58,34.026653,-118.038537,False
717939,605,N,PECK 2,Industry,Los Angeles,Off Ramp,2,,3340,18.812,R16.76,34.028108,-118.035925,False
717940,605,N,PECK 2,Industry,Los Angeles,Mainline,5,0.26,3340,18.812,R16.76,34.028108,-118.035925,False
717945,605,N,VALLEY 2,,Los Angeles,Mainline,4,0.312,4423,21.554,R19.502,34.05556,-118.003436,False
717953,605,N,RAMONA,Baldwin Park,Los Angeles,Off Ramp,2,,4426,23.283,21.231,34.079858,-117.997784,False
717954,605,N,RAMONA,Baldwin Park,Los Angeles,Mainline,4,0.805,4426,23.283,21.231,34.079858,-117.997784,False
717955,605,N,LOWER AZUSA,Baldwin Park,Los Angeles,Off Ramp,2,,4427,24.418,22.366,34.093924,-117.988767,False
717956,605,N,LOWER AZUSA,Baldwin Park,Los Angeles,Mainline,4,0.85,4427,24.418,22.366,34.093924,-117.988767,False
717958,605,N,ARROW 2,Irwindale,Los Angeles,Mainline,4,0.274,4429,26.204,24.152,34.1163632,-117.9761444,True
718466,605,N,FM 105 EB,Norwalk,Los Angeles,Mainline,4,0.35,2910,10.252,R8.2,33.92193,-118.104318,False
761652,605,N,DEL AMO EB,Lakewood,Los Angeles,Off Ramp,1,,3438,4.842,R2.79,33.844957,-118.091715,False
761655,605,N,ALONDRA EB,Cerritos,Los Angeles,Off Ramp,2,,3244,7.822,R5.77,33.886691,-118.104261,False
761675,605,N,IMPERIAL,Norwalk,Los Angeles,Mainline,4,0.435,3248,9.852,R7.8,33.916153,-118.104585,False
761676,605,N,IMPERIAL EB,Norwalk,Los Angeles,Off Ramp,2,,3248,9.952,R7.9,33.917599,-118.104527,False
761844,605,N,WARDLOW,Long Beach,Los Angeles,Mainline,4,0.56,2137,3.082,R1.03,33.821171,-118.081273,False
762610,605,N,ALONDRA 1,Cerritos,Los Angeles,HOV,1,0.245,3244,7.822,R5.77,33.886691,-118.104261,False
762612,605,N,ALONDRA 2,Cerritos,Los Angeles,HOV,1,0.26,3245,7.972,R5.92,33.888878,-118.104376,False
762616,605,N,IMPERIAL,Norwalk,Los Angeles,HOV,1,0.585,3248,9.852,R7.8,33.916153,-118.104585,False
762619,605,N,PLACITA,Santa Fe Springs,Los Angeles,HOV,1,0.557,2144,12.962,R10.91,33.958124,-118.087014,False
762622,605,N,S OF WASHINGTON,,Los Angeles,HOV,1,0.485,3334,14.042,R11.99,33.972857,-118.080336,False
762624,605,N,WHITTIER 1,,Los Angeles,HOV,1,0.324,3336,15.532,R13.48,33.992148,-118.069414,False
762627,605,N,BEVERLY 2,Pico Rivera,Los Angeles,HOV,1,0.291,3338,16.562,R14.51,34.005361,-118.06248,False
762631,605,N,NOYES,,Los Angeles,HOV,1,0.473,2146,16.942,R14.89,34.009316,-118.057906,False
762634,605,N,ROSE HILL2,Pico Rivera,Los Angeles,HOV,1,0.562,3339,17.712,R15.66,34.018698,-118.051437,False
762637,605,N,PECK 2,Industry,Los Angeles,HOV,1,0.26,3340,18.812,R16.76,34.028108,-118.035925,False
762640,605,N,S OF 60,Industry,Los Angeles,HOV,1,0.97,2449,19.152,R17.1,34.030914,-118.031047,False
762643,605,N,VALLEY 1,,Los Angeles,HOV,1,0.401,4424,21.417,R19.365,34.053746,-118.004464,False
762645,605,N,VALLEY 2,,Los Angeles,HOV,1,2.568,4423,21.554,R19.502,34.05556,-118.003436,False
762649,605,N,183RD,Cerritos,Los Angeles,HOV,1,0.54,2139,6.362,R4.31,33.86612,-118.098646,False
762653,605,N,N OF 91 (3),Cerritos,Los Angeles,HOV,1,0.435,2440,7.482,R5.43,33.881766,-118.103878,False
762679,605,N,ROSEHEDGE,,Los Angeles,HOV,1,0.5,2145,15.052,R13,33.9855,-118.071807,False
762686,605,N,ROSE HILL1,Industry,Los Angeles,HOV,1,0.385,3343,17.508,R15.456,34.01677,-118.05412,False
763464,605,N,ROSECRANS 2,Norwalk,Los Angeles,HOV,1,0.24,3247,8.982,R6.93,33.903565,-118.10513,False
763654,605,N,FAIRTON,Cerritos,Los Angeles,HOV,1,0.465,2140,8.342,R6.29,33.894297,-118.104669,False
763658,605,N,FOSTER,Norwalk,Los Angeles,HOV,1,0.435,2141,9.382,R7.33,33.909354,-118.104924,False
763683,605,N,N OF 10,Baldwin Park,Los Angeles,Mainline,3,0.865,2447,22.042,R19.99,34.062218,-118.000416,False
763693,605,N,N OF 5,Downey,Los Angeles,HOV,1,0.947,2454,11.802,R9.75,33.942882,-118.09562,False
765819,605,N,VALLEY EB,,Los Angeles,On Ramp,1,,4424,21.417,R19.365,34.053746,-118.004464,False
765820,605,N,VALLEY,,Los Angeles,Off Ramp,1,,4424,21.417,R19.365,34.053746,-118.004464,False
766508,605,N,CARSON EB,Long Beach,Los Angeles,HOV,1,0.41,3436,3.732,R1.68,33.830383,-118.083453,False
766510,605,N,CARSON 2,Lakewood,Los Angeles,HOV,1,0.3,3437,3.902,R1.85,33.832657,-118.084601,False
766512,605,N,CENTRALIA,Lakewood,Los Angeles,HOV,1,0.47,2138,4.332,R2.28,33.838278,-118.087885,False
766514,605,N,DEL AMO 1,Lakewood,Los Angeles,HOV,1,0.325,3438,4.842,R2.79,33.844957,-118.091715,False
766516,605,N,DEL AMO 2,Cerritos,Los Angeles,HOV,1,0.445,3439,4.982,R2.93,33.84679,-118.092752,False
766518,605,N,SOUTH 1,Cerritos,Los Angeles,HOV,1,0.445,3440,5.732,R3.68,33.857321,-118.09579,False
766520,605,N,SOUTH 2,Cerritos,Los Angeles,HOV,1,0.315,3441,5.872,R3.82,33.859308,-118.096265,False
766542,605,N,FM 105 EB,Norwalk,Los Angeles,On Ramp,1,,2910,10.252,R8.2,33.92193,-118.104318,False
766851,605,N,ROSECRANS 1,Norwalk,Los Angeles,Mainline,4,0.32,3246,8.902,R6.85,33.902407,-118.105114,False
766852,605,N,ROSECRANS 1,Norwalk,Los Angeles,HOV,1,0.32,3246,8.902,R6.85,33.902407,-118.105114,False
766922,605,N,ARROW  EB,Irwindale,Los Angeles,On Ramp,1,,4428,26.004,23.952,34.1145612,-117.9777329,True
767160,605,N,NB 605 TO WB 105,Norwalk,Los Angeles,Fwy-Fwy,2,,3246,8.902,R6.85,33.902407,-118.105114,False
767233,605,N,ARTESIA,Cerritos,Los Angeles,Mainline,3,0.395,2373,6.852,R4.8,33.872931,-118.101112,False
767234,605,N,ARTESIA,Cerritos,Los Angeles,HOV,1,0.56,2373,6.952,R4.9,33.874318,-118.101628,False
767238,605,N,EB 91 TO NB 605,Cerritos,Los Angeles,Fwy-Fwy,2,,2373,6.952,R4.9,33.874318,-118.101628,False
767321,605,N,WARDLOW,Long Beach,Los Angeles,HOV,1,2.107,2137,3.082,R1.03,33.821171,-118.081273,False
767678,605,N,LIVE OAK,Irwindale,Los Angeles,Mainline,4,0.793,4432,25.352,23.3,34.1075646,-117.9817217,True
767679,605,N,LIVE OAK W/B,Irwindale,Los Angeles,Off Ramp,1,,4432,25.362,23.31,34.1075119,-117.9815656,True
767680,605,N,LIVE OAK E/B,Irwindale,Los Angeles,Off Ramp,1,,4432,25.352,23.3,34.1074725,-117.9814522,True
769513,605,N,FLORENCE,Norwalk,Los Angeles,Mainline,3,0.625,3250,11.352,R9.3,33.936927,-118.098751,False
769519,605,N,FLORENCE,Norwalk,Los Angeles,On Ramp,1,,3250,11.352,R9.3,33.936927,-118.098751,False
769524,605,N,FLORENCE,Norwalk,Los Angeles,Off Ramp,2,,3250,11.352,R9.3,33.936927,-118.098751,False
773393,605,N,NB 605 TO WB 91,Industry,Los Angeles,Fwy-Fwy,1,,2383,19.052,R17,34.030031,-118.032429,False
773712,605,N,SPRING STREET,Seal Beach,Los Angeles,Mainline,4,0.4,2658,2.432,R.38,33.811752,-118.081294,False
773723,605,N,223RD STREET,Long Beach,Los Angeles,Mainline,4,0.325,2659,3.552,R1.5,33.827898,-118.082496,False
773736,605,N,195TH STREET,Cerritos,Los Angeles,Mainline,4,0.375,2660,5.352,R3.3,33.851922,-118.09452,False
773743,605,N,ROUTE 605 / ROUTE 91,Cerritos,Los Angeles,Mainline,4,0.2,2450,7.152,R5.1,33.877092,-118.102657,False
773749,605,N,ROUTE 605 / ROUTE 91,Cerritos,Los Angeles,Mainline,4,0.165,2439,7.252,R5.2,33.878493,-118.103113,False
773774,605,N,RAMONA BOULEVARD,Baldwin Park,Los Angeles,Mainline,4,0.567,2444,23.652,21.6,34.085033,-117.996438,False
773795,605,N,ARROW HIGHWAY,Irwindale,Los Angeles,Mainline,4,0.424,2152,26.552,24.5,34.1209485,-117.9696833,True
773807,605,N,ROUTE 605/ ROUTE 210,Irwindale,Los Angeles,Mainline,4,1.25,2443,27.052,25,34.1263508,-117.9640247,True
775689,605,N,S/O VALLEY,Industry,Los Angeles,Mainline,4,1.132,2149,20.752,R18.7,34.044907,-118.009503,False
775691,605,N,S/O VALLEY,Industry,Los Angeles,HOV,1,1.132,2149,20.752,R18.7,34.044907,-118.009503,False
